Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2014,Zona urbana,24/06/2014,SE,999999,CAMBRILS,Baix Camp,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,17,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,02/02/2014,SE,999999,MATARO,Maresme,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,NA,Atropellament,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,64,Matí,Atropellament,dg
2014,Carretera,31/08/2014,N-IIa,7212,SANT JULIA DE RAMIS,Girones,Girona,0,1,0,1,1,0,0,1,0,0,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De nit, il·luminació artificial suficient",Persona autoritzada,Un sol sentit,Caiguda en la via,Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,134,Nit,Bolcada a la calcada,dg
2014,Carretera,13/03/2014,N-340,11819,RODA DE BARA,Tarragones,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,1415,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,11/02/2014,BV-2127,49,VILOBI DEL PENEDES,Alt Penedes,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,1857,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,29/11/2014,C-31,170,SITGES,Garraf,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja forta,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia fosc",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1257,Matí,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,03/07/2014,SE,999999,SANT CELONI,Valles Oriental,Barcelona,0,1,0,1,2,1,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,73,Matí,Atropellament,dill-dij
2014,Carretera,04/10/2014,GI-503,82,MACANET DE CABRENYS,Alt Emporda,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,1746,Tarda,Sortida de la calcada sense especificar,dis
2014,Zona urbana,25/11/2014,SE,999999,SALOU,Tarragones,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Col·lisió frontal,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1745,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,04/04/2014,C-37,92,VALLS,Alt Camp,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,1705,Tarda,Atropellament,div
2014,Zona urbana,27/02/2014,SE,999999,ESPLUGUES DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Sense especificar,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Sense especificar,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1225,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,02/06/2014,SE,999999,SANT CUGAT DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1925,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2014,Zona urbana,26/05/2014,SE,999999,MATARO,Maresme,Barcelona,0,1,0,1,3,1,0,0,0,2,0,0,0,NA,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,2145,Tarda,Atropellament,dill-dij
2014,Zona urbana,20/05/2014,SE,999999,TERRASSA,Valles Occidental,Barcelona,1,1,1,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,201,Tarda,Altres,dill-dij
2014,Zona urbana,14/07/2014,SE,999999,"PRAT DE LLOBREGAT, E",Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,NA,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1445,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,10/09/2014,SE,999999,PALLEJA,Baix Llobregat,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,122,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,12/07/2014,SE,999999,MOLLET DEL VALLES,Valles Oriental,Barcelona,1,0,1,2,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,803,Matí,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,07/06/2014,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Un sol sentit,Caiguda en la via,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,131,Matí,Bolcada a la calcada,dis
2014,Carretera,11/09/2014,C-31,1709,SITGES,Garraf,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,1852,Tarda,Sortida de la calcada sense especificar,dill-dij
2014,Carretera,07/08/2014,GI-682,43,BLANES,Selva,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Sense especificar,Caiguda en la via,Giratòria,Carretera,Sec i net,Carretera convencional,Sense Especificar,Pla,"Calma, vent molt suau",Feiners,2201,Nit,Bolcada a la calcada,dill-dij
2014,Carretera,29/07/2014,N-145,35,"VALLS DE VALIRA, LES",Alt Urgell,Lleida,0,1,0,1,2,0,0,0,0,2,0,0,0,90,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,1057,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,11/12/2014,SE,999999,BADALONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,11,Matí,Atropellament,dill-dij
2014,Zona urbana,23/07/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,11,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,26/01/2014,SE,999999,GIRONA,Girones,Girona,0,1,3,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,Carril central,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1401,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dg
2014,Zona urbana,15/10/2014,SE,999999,MOLINS DE REI,Baix Llobregat,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,Terraplé,Carril central,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Sortida de via amb xoc o col·lisió,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1513,Tarda,Sortida de la calcada sense especificar,dill-dij
2014,Zona urbana,04/05/2014,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,2325,Nit,Col.lisió de vehicles en marxa,dg
2014,Carretera,26/01/2014,C-51,175,"BISBAL DEL PENEDES, LA",Baix Penedes,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,Vent fort,CapDeSetmana,1214,Matí,Sortida de la calcada sense especificar,dg
2014,Carretera,01/10/2014,C-35,667,SANT FELIU DE BUIXALLEU,Selva,Girona,1,0,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,1502,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,21/03/2014,SE,999999,"GARRIGA, LA",Valles Oriental,Barcelona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,134,Matí,Col.lisió de vehicles en marxa,div
2014,Carretera,07/07/2014,N-340,11897,"VENDRELL, EL",Baix Penedes,Tarragona,0,1,3,4,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,Accident trànsit anterior,Pluja forta,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia fosc",Senyal Stop o cedeix pas,Doble sentit,Resta sortides de via,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,Vent moderat,Feiners,1053,Matí,Sortida de la calcada sense especificar,dill-dij
2014,Carretera,18/10/2014,C-14,1191,PONTS,Noguera,Lleida,1,0,2,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,Carril lent,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,153,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,14/05/2014,SE,999999,GIRONA,Girones,Girona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,Sense Especificar,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,NA,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1948,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,24/03/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,1,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,19,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,20/03/2014,SE,999999,MANRESA,Bages,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Col·lisió frontal,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,173,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,15/11/2014,SE,999999,MANRESA,Bages,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1645,Tarda,Bolcada a la calcada,dis
2014,Zona urbana,14/04/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,2,0,2,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Doble sentit,Resta sortides de via,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,515,Nit,Sortida de la calcada sense especificar,dill-dij
2014,Carretera,12/04/2014,GI-681,8,TOSSA DE MAR,Selva,Girona,0,2,0,2,2,0,0,0,2,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1254,Matí,Sortida de la calcada sense especificar,dis
2014,Zona urbana,01/05/2014,SE,999999,VIC,Osona,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12,Matí,Atropellament,dill-dij
2014,Zona urbana,11/02/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,1,0,0,0,0,0,0,100,No,No n'hi ha,Sense Especificar,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,2045,Tarda,Atropellament,dill-dij
2014,Zona urbana,05/01/2014,SE,999999,ROQUETES,Baix Ebre,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1711,Tarda,Col.lisió de vehicles en marxa,dg
2014,Zona urbana,30/06/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,Carril bus,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1705,Tarda,Atropellament,dill-dij
2014,Zona urbana,20/05/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,133,Matí,Bolcada a la calcada,dill-dij
2014,Zona urbana,08/08/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,1,2,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,142,Tarda,Atropellament,div
2014,Carretera,25/07/2014,GI-520,43,VILADRAU,Osona,Girona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1604,Tarda,Sortida de la calcada sense especificar,div
